-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 
Location: Latitude  48.7672   Longitude 11.5064 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 449.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,PRECTOTCORR,PS,WS50M
2022,7,13,4,7.12,0.0,97.12,2.83
2022,7,13,5,75.55,0.0,97.12,3.19
2022,7,13,6,231.85,0.0,97.13,2.83
2022,7,13,7,390.5,0.0,97.11,2.31
2022,7,13,8,527.72,0.0,97.1,2.15
2022,7,13,9,603.67,0.0,97.06,1.88
2022,7,13,10,699.59,0.0,97.04,1.83
2022,7,13,11,795.98,0.0,97.01,2.02
2022,7,13,12,842.81,0.0,96.98,2.46
2022,7,13,13,812.66,0.0,96.95,2.9
2022,7,13,14,700.2,0.0,96.92,3.18
2022,7,13,15,521.51,0.0,96.89,3.44
2022,7,13,16,352.77,0.0,96.85,3.76
2022,7,13,17,223.62,0.0,96.81,4.05
2022,7,13,18,128.62,0.0,96.78,4.23
2022,7,13,19,33.55,0.0,96.76,4.65
2022,7,13,20,0.0,0.0,96.76,5.19
2022,7,13,21,0.0,0.0,96.75,5.65
2022,7,13,22,0.0,0.0,96.75,6.13
2022,7,13,23,0.0,0.0,96.75,6.63
2022,7,14,0,0.0,0.0,96.73,6.92
2022,7,14,1,0.0,0.0,96.72,7.1
2022,7,14,2,0.0,0.0,96.7,6.96
2022,7,14,3,0.0,0.0,96.69,6.67
2022,7,14,4,6.77,0.0,96.7,6.26
2022,7,14,5,65.39,0.0,96.71,5.64
2022,7,14,6,208.12,0.0,96.71,4.17
2022,7,14,7,358.64,0.0,96.7,3.27
2022,7,14,8,532.68,0.0,96.66,3.75
2022,7,14,9,668.3,0.0,96.61,4.67
2022,7,14,10,793.75,0.0,96.55,5.48
2022,7,14,11,846.1,0.0,96.49,6.29
2022,7,14,12,873.19,0.0,96.42,7.17
2022,7,14,13,836.21,0.0,96.36,8.0
2022,7,14,14,744.63,0.0,96.31,8.74
2022,7,14,15,553.04,0.01,96.26,9.23
2022,7,14,16,409.83,0.01,96.21,8.85
2022,7,14,17,265.12,0.04,96.2,8.74
2022,7,14,18,135.88,0.06,96.23,9.35
2022,7,14,19,41.76,0.19,96.29,9.31
2022,7,14,20,0.0,0.16,96.36,9.1
2022,7,14,21,0.0,0.13,96.44,8.89
2022,7,14,22,0.0,0.04,96.51,8.96
2022,7,14,23,0.0,0.0,96.58,8.6
2022,7,15,0,0.0,0.0,96.64,7.12
2022,7,15,1,0.0,0.0,96.69,5.95
2022,7,15,2,0.0,0.0,96.72,5.23
2022,7,15,3,0.0,0.0,96.75,4.83
2022,7,15,4,0.0,0.0,96.77,4.79
2022,7,15,5,53.55,0.0,96.79,4.48
2022,7,15,6,167.37,0.0,96.82,3.79
2022,7,15,7,322.34,0.0,96.82,2.86
2022,7,15,8,488.69,0.0,96.81,2.07
2022,7,15,9,638.7,0.0,96.79,2.06
2022,7,15,10,727.38,0.0,96.76,2.55
2022,7,15,11,725.02,0.0,96.73,3.15
2022,7,15,12,793.53,0.01,96.71,3.71
2022,7,15,13,789.43,0.01,96.68,4.12
2022,7,15,14,702.69,0.0,96.66,4.38
2022,7,15,15,622.8,0.0,96.64,4.54
2022,7,15,16,486.65,0.0,96.62,4.77
2022,7,15,17,333.43,0.0,96.61,5.03
2022,7,15,18,180.51,0.0,96.61,5.41
2022,7,15,19,49.48,0.0,96.64,6.29
2022,7,15,20,0.0,0.0,96.69,7.18
2022,7,15,21,0.0,0.0,96.72,7.29
2022,7,15,22,0.0,0.0,96.74,6.9
2022,7,15,23,0.0,0.0,96.75,6.28
2022,7,16,0,0.0,0.0,96.76,5.53
2022,7,16,1,0.0,0.0,96.77,4.64
2022,7,16,2,0.0,0.0,96.77,3.67
2022,7,16,3,0.0,0.0,96.78,2.69
2022,7,16,4,0.0,0.0,96.79,1.55
2022,7,16,5,80.0,0.0,96.81,0.91
2022,7,16,6,220.41,0.0,96.83,2.04
2022,7,16,7,378.12,0.0,96.84,4.18
2022,7,16,8,548.1,0.0,96.86,5.1
2022,7,16,9,700.8,0.0,96.87,5.48
2022,7,16,10,810.5,0.0,96.87,5.71
2022,7,16,11,868.09,0.0,96.88,6.01
2022,7,16,12,899.67,0.0,96.87,6.42
2022,7,16,13,868.64,0.0,96.89,6.74
2022,7,16,14,792.15,0.0,96.9,6.81
2022,7,16,15,672.54,0.0,96.91,6.62
2022,7,16,16,530.96,0.0,96.91,6.36
2022,7,16,17,362.73,0.0,96.91,6.1
2022,7,16,18,192.88,0.0,96.92,5.93
2022,7,16,19,49.56,0.0,96.95,6.22
2022,7,16,20,0.0,0.0,97.02,6.99
2022,7,16,21,0.0,0.0,97.08,7.38
2022,7,16,22,0.0,0.0,97.14,7.3
2022,7,16,23,0.0,0.0,97.19,6.98
2022,7,17,0,0.0,0.0,97.23,6.64
2022,7,17,1,0.0,0.0,97.25,6.34
2022,7,17,2,0.0,0.0,97.26,6.1
2022,7,17,3,0.0,0.0,97.28,5.85
2022,7,17,4,0.0,0.0,97.29,5.51
2022,7,17,5,76.18,0.0,97.3,4.83
2022,7,17,6,215.66,0.0,97.31,3.44
2022,7,17,7,375.41,0.0,97.32,2.97
2022,7,17,8,542.28,0.0,97.31,2.37
2022,7,17,9,687.95,0.0,97.32,1.95
2022,7,17,10,801.08,0.0,97.31,1.91
2022,7,17,11,862.01,0.0,97.3,2.11
2022,7,17,12,909.05,0.0,97.27,2.07
2022,7,17,13,875.07,0.0,97.24,1.76
2022,7,17,14,803.2,0.0,97.2,1.56
2022,7,17,15,686.84,0.0,97.18,1.46
2022,7,17,16,519.51,0.0,97.15,1.38
2022,7,17,17,347.21,0.0,97.12,1.26
2022,7,17,18,186.02,0.0,97.11,1.15
2022,7,17,19,51.18,0.0,97.11,1.13
2022,7,17,20,0.0,0.0,97.15,1.47
2022,7,17,21,0.0,0.0,97.17,1.79
2022,7,17,22,0.0,0.0,97.19,1.91
2022,7,17,23,0.0,0.0,97.21,1.9
2022,7,18,0,0.0,0.0,97.2,1.86
2022,7,18,1,0.0,0.0,97.18,1.9
2022,7,18,2,0.0,0.0,97.17,2.09
2022,7,18,3,0.0,0.0,97.17,2.34
2022,7,18,4,0.0,0.0,97.17,2.4
2022,7,18,5,69.66,0.0,97.18,2.31
2022,7,18,6,211.16,0.0,97.2,1.71
2022,7,18,7,378.28,0.0,97.2,0.91
2022,7,18,8,537.93,0.0,97.19,0.45
2022,7,18,9,673.85,0.0,97.19,0.61
2022,7,18,10,781.93,0.0,97.17,0.75
2022,7,18,11,839.12,0.0,97.16,0.72
2022,7,18,12,853.51,0.0,97.14,0.62
2022,7,18,13,832.97,0.0,97.11,0.58
2022,7,18,14,730.41,0.0,97.07,0.69
2022,7,18,15,622.77,0.0,97.04,0.85
2022,7,18,16,478.97,0.0,97.0,0.99
2022,7,18,17,320.77,0.0,96.97,1.15
2022,7,18,18,167.24,0.0,96.95,1.71
2022,7,18,19,40.35,0.0,96.93,3.11
2022,7,18,20,0.0,0.0,96.94,4.07
2022,7,18,21,0.0,0.0,96.95,4.58
2022,7,18,22,0.0,0.0,96.96,4.83
2022,7,18,23,0.0,0.0,96.95,4.89
2022,7,19,0,0.0,0.0,96.94,4.72
2022,7,19,1,0.0,0.0,96.94,4.48
2022,7,19,2,0.0,0.0,96.94,4.34
2022,7,19,3,0.0,0.0,96.93,4.4
2022,7,19,4,0.0,0.0,96.94,4.65
2022,7,19,5,69.52,0.0,96.94,5.01
2022,7,19,6,214.34,0.0,96.96,4.32
2022,7,19,7,383.09,0.0,96.96,3.28
2022,7,19,8,548.2,0.0,96.96,4.34
2022,7,19,9,690.55,0.0,96.94,5.44
2022,7,19,10,799.27,0.0,96.92,5.9
2022,7,19,11,863.54,0.0,96.88,6.17
2022,7,19,12,902.67,0.0,96.84,6.26
2022,7,19,13,870.12,0.0,96.8,6.28
2022,7,19,14,799.12,0.0,96.76,6.31
2022,7,19,15,685.12,0.0,96.73,6.38
2022,7,19,16,541.14,0.0,96.69,6.44
2022,7,19,17,372.53,0.0,96.65,6.39
2022,7,19,18,201.33,0.0,96.63,6.26
2022,7,19,19,54.06,0.0,96.61,6.62
2022,7,19,20,0.0,0.0,96.63,7.35
2022,7,19,21,0.0,0.0,96.63,8.1
2022,7,19,22,0.0,0.0,96.64,8.71
2022,7,19,23,0.0,0.0,96.66,8.65
2022,7,20,0,0.0,0.0,96.65,8.26
2022,7,20,1,0.0,0.0,96.62,7.91
2022,7,20,2,0.0,0.0,96.58,7.68
2022,7,20,3,0.0,0.0,96.55,7.54
2022,7,20,4,0.0,0.0,96.55,7.31
2022,7,20,5,66.35,0.0,96.56,6.12
2022,7,20,6,211.46,0.0,96.58,4.16
2022,7,20,7,382.1,0.0,96.6,3.43
2022,7,20,8,533.75,0.0,96.59,3.82
2022,7,20,9,675.14,0.0,96.57,3.45
2022,7,20,10,787.03,0.0,96.55,2.55
2022,7,20,11,851.92,0.0,96.52,2.0
2022,7,20,12,869.0,0.0,96.49,1.94
2022,7,20,13,829.21,0.0,96.47,2.03
2022,7,20,14,760.99,0.0,96.44,2.09
2022,7,20,15,631.24,0.0,96.42,2.07
2022,7,20,16,432.66,0.0,96.38,1.93
2022,7,20,17,253.72,0.0,96.35,1.65
2022,7,20,18,127.81,0.0,96.31,1.72
2022,7,20,19,33.52,0.0,96.29,2.26
2022,7,20,20,0.0,0.0,96.29,2.74
2022,7,20,21,0.0,0.01,96.26,2.89
2022,7,20,22,0.0,0.01,96.27,3.7
2022,7,20,23,0.0,0.0,96.36,5.81
2022,7,21,0,0.0,0.07,96.44,7.21
2022,7,21,1,0.0,0.65,96.52,8.06
2022,7,21,2,0.0,1.15,96.61,7.92
2022,7,21,3,0.0,0.48,96.64,6.52
2022,7,21,4,0.0,0.1,96.65,5.24
2022,7,21,5,30.71,0.02,96.7,5.21
2022,7,21,6,86.09,0.02,96.77,5.51
2022,7,21,7,146.38,0.06,96.82,5.6
2022,7,21,8,219.97,0.11,96.86,5.55
2022,7,21,9,276.16,0.11,96.88,5.47
2022,7,21,10,318.01,0.11,96.89,5.41
2022,7,21,11,429.2,0.1,96.89,5.33
2022,7,21,12,475.31,0.09,96.87,5.18
2022,7,21,13,519.03,0.07,96.83,4.99
2022,7,21,14,571.29,0.04,96.79,4.88
2022,7,21,15,500.91,0.01,96.75,4.88
2022,7,21,16,382.95,0.0,96.73,4.89
2022,7,21,17,270.87,0.0,96.71,4.74
2022,7,21,18,147.05,0.0,96.7,4.35
2022,7,21,19,36.75,0.0,96.71,3.74
2022,7,21,20,0.0,0.0,96.74,3.15
2022,7,21,21,0.0,0.0,96.75,2.54
2022,7,21,22,0.0,0.0,96.74,2.46
2022,7,21,23,0.0,0.0,96.73,2.82
2022,7,22,0,0.0,0.0,96.73,3.05
2022,7,22,1,0.0,0.0,96.74,3.09
2022,7,22,2,0.0,0.0,96.74,3.14
2022,7,22,3,0.0,0.0,96.74,3.34
2022,7,22,4,0.0,0.0,96.74,3.62
2022,7,22,5,63.45,0.0,96.74,3.57
2022,7,22,6,203.55,0.0,96.74,2.73
2022,7,22,7,366.6,0.0,96.75,1.32
2022,7,22,8,531.0,0.0,96.73,0.31
2022,7,22,9,679.94,0.0,96.7,0.66
2022,7,22,10,789.36,0.0,96.67,0.86
2022,7,22,11,847.13,0.0,96.63,0.88
2022,7,22,12,870.47,0.0,96.58,0.78
2022,7,22,13,842.87,0.0,96.53,0.69
2022,7,22,14,766.86,0.0,96.48,0.51
2022,7,22,15,649.98,0.0,96.41,0.27
2022,7,22,16,504.76,0.0,96.36,1.0
2022,7,22,17,335.74,0.0,96.34,1.64
2022,7,22,18,168.57,0.0,96.33,1.85
2022,7,22,19,38.5,0.0,96.35,2.13
2022,7,22,20,0.0,0.0,96.4,2.0
2022,7,22,21,0.0,0.0,96.39,1.16
2022,7,22,22,0.0,0.0,96.33,0.7
2022,7,22,23,0.0,0.01,96.29,1.93
2022,7,23,0,0.0,0.03,96.39,4.69
2022,7,23,1,0.0,0.05,96.42,6.54
2022,7,23,2,0.0,0.12,96.42,7.28
2022,7,23,3,0.0,0.28,96.46,6.38
2022,7,23,4,0.0,0.35,96.42,3.56
2022,7,23,5,36.84,0.51,96.4,2.44
2022,7,23,6,112.63,0.64,96.43,3.85
2022,7,23,7,191.78,0.23,96.45,4.39
2022,7,23,8,316.64,0.15,96.46,5.73
2022,7,23,9,466.65,0.08,96.47,6.82
2022,7,23,10,555.5,0.07,96.46,6.95
2022,7,23,11,648.51,0.07,96.45,6.69
2022,7,23,12,616.09,0.08,96.46,6.51
2022,7,23,13,478.48,0.08,96.47,6.15
2022,7,23,14,480.55,0.06,96.5,5.84
2022,7,23,15,411.99,0.04,96.51,5.57
2022,7,23,16,323.86,0.02,96.5,5.34
2022,7,23,17,207.94,0.01,96.5,5.01
2022,7,23,18,107.38,0.0,96.52,4.61
2022,7,23,19,32.6,0.0,96.55,4.44
2022,7,23,20,0.0,0.0,96.61,4.31
2022,7,23,21,0.0,0.0,96.67,4.04
2022,7,23,22,0.0,0.0,96.71,3.82
2022,7,23,23,0.0,0.0,96.73,3.72
2022,7,24,0,0.0,0.0,96.74,3.74
2022,7,24,1,0.0,0.0,96.74,3.78
2022,7,24,2,0.0,0.0,96.75,3.8
2022,7,24,3,0.0,0.0,96.76,3.78
2022,7,24,4,0.0,0.0,96.77,3.7
2022,7,24,5,48.41,0.0,96.8,3.32
2022,7,24,6,174.4,0.0,96.81,2.36
2022,7,24,7,325.95,0.0,96.82,1.55
2022,7,24,8,487.97,0.0,96.83,0.58
2022,7,24,9,630.34,0.0,96.8,0.6
2022,7,24,10,693.28,0.0,96.77,0.9
2022,7,24,11,677.87,0.0,96.73,1.07
2022,7,24,12,711.16,0.0,96.69,1.11
2022,7,24,13,668.35,0.0,96.65,1.1
2022,7,24,14,636.51,0.0,96.6,1.09
2022,7,24,15,561.45,0.0,96.56,1.17
2022,7,24,16,448.88,0.0,96.51,1.35
2022,7,24,17,303.22,0.0,96.46,1.73
2022,7,24,18,157.88,0.0,96.43,2.4
2022,7,24,19,35.5,0.0,96.42,3.54
2022,7,24,20,0.0,0.0,96.43,4.53
2022,7,24,21,0.0,0.0,96.42,5.11
2022,7,24,22,0.0,0.0,96.42,5.49
2022,7,24,23,0.0,0.0,96.41,5.87
2022,7,25,0,0.0,0.0,96.39,6.25
2022,7,25,1,0.0,0.13,96.35,6.71
2022,7,25,2,0.0,0.13,96.31,7.05
2022,7,25,3,0.0,0.13,96.29,7.26
2022,7,25,4,0.0,0.0,96.26,7.28
2022,7,25,5,54.2,0.0,96.24,6.59
2022,7,25,6,196.66,0.0,96.22,4.78
2022,7,25,7,363.29,0.0,96.18,4.24
2022,7,25,8,529.03,0.01,96.13,5.24
2022,7,25,9,667.1,0.03,96.1,4.59
2022,7,25,10,775.54,0.02,96.07,4.61
2022,7,25,11,837.45,0.0,96.03,5.08
2022,7,25,12,866.16,0.0,95.97,5.88
2022,7,25,13,829.39,0.0,95.91,6.74
2022,7,25,14,738.84,0.0,95.85,7.37
2022,7,25,15,577.49,0.0,95.81,7.76
2022,7,25,16,396.13,0.0,95.78,7.85
2022,7,25,17,242.82,0.0,95.77,7.39
2022,7,25,18,121.84,0.05,95.77,6.89
2022,7,25,19,28.25,0.02,95.81,7.26
2022,7,25,20,0.0,0.06,95.87,8.39
2022,7,25,21,0.0,0.04,95.92,9.52
2022,7,25,22,0.0,0.04,95.98,9.17
2022,7,25,23,0.0,0.0,96.09,8.53
2022,7,26,0,0.0,0.03,96.18,7.58
2022,7,26,1,0.0,0.25,96.23,6.69
2022,7,26,2,0.0,0.08,96.23,5.53
2022,7,26,3,0.0,0.06,96.24,4.68
2022,7,26,4,0.0,0.11,96.24,4.46
2022,7,26,5,31.73,0.41,96.25,4.13
2022,7,26,6,71.72,0.72,96.28,3.75
2022,7,26,7,222.96,0.59,96.29,4.37
2022,7,26,8,349.01,0.62,96.29,5.37
2022,7,26,9,483.75,0.37,96.29,6.31
2022,7,26,10,527.38,0.13,96.3,6.87
2022,7,26,11,565.27,0.04,96.29,7.08
2022,7,26,12,559.99,0.01,96.27,7.07
2022,7,26,13,635.8,0.01,96.25,7.09
2022,7,26,14,589.92,0.01,96.24,6.94
2022,7,26,15,475.09,0.02,96.23,6.57
2022,7,26,16,359.55,0.01,96.23,6.1
2022,7,26,17,230.84,0.01,96.22,5.62
2022,7,26,18,118.91,0.01,96.22,5.08
2022,7,26,19,27.96,0.0,96.24,4.87
2022,7,26,20,0.0,0.0,96.27,4.79
2022,7,26,21,0.0,0.0,96.28,4.67
2022,7,26,22,0.0,0.0,96.3,4.71
2022,7,26,23,0.0,0.0,96.31,4.87
2022,7,27,0,0.0,0.0,96.31,5.01
2022,7,27,1,0.0,0.0,96.3,5.12
2022,7,27,2,0.0,0.0,96.3,5.33
2022,7,27,3,0.0,0.0,96.29,5.68
2022,7,27,4,0.0,0.0,96.26,6.17
2022,7,27,5,35.83,0.0,96.27,5.5
2022,7,27,6,114.44,0.01,96.33,3.95
2022,7,27,7,250.3,0.02,96.33,3.69
2022,7,27,8,389.89,0.01,96.32,3.45
2022,7,27,9,535.8,0.01,96.32,3.13
2022,7,27,10,574.18,0.01,96.33,3.34
2022,7,27,11,458.18,0.01,96.33,4.04
2022,7,27,12,506.89,0.01,96.31,4.91
2022,7,27,13,464.05,0.0,96.3,5.46
2022,7,27,14,441.34,0.0,96.31,5.52
2022,7,27,15,414.92,0.0,96.32,5.4
2022,7,27,16,326.19,0.0,96.32,5.35
2022,7,27,17,198.33,0.0,96.33,5.42
2022,7,27,18,102.17,0.0,96.34,5.73
2022,7,27,19,24.77,0.0,96.36,6.66
2022,7,27,20,0.0,0.0,96.41,7.57
2022,7,27,21,0.0,0.0,96.43,7.69
2022,7,27,22,0.0,0.0,96.45,7.67
2022,7,27,23,0.0,0.0,96.46,7.6
2022,7,28,0,0.0,0.0,96.45,7.52
2022,7,28,1,0.0,0.0,96.44,7.47
2022,7,28,2,0.0,0.0,96.43,7.28
2022,7,28,3,0.0,0.0,96.42,7.09
2022,7,28,4,0.0,0.0,96.42,6.78
2022,7,28,5,42.12,0.0,96.42,6.1
2022,7,28,6,170.8,0.0,96.43,6.82
2022,7,28,7,318.15,0.0,96.43,7.5
2022,7,28,8,473.06,0.0,96.42,7.29
2022,7,28,9,614.95,0.0,96.4,6.87
2022,7,28,10,720.26,0.0,96.36,6.48
2022,7,28,11,790.61,0.0,96.33,5.96
2022,7,28,12,811.59,0.0,96.28,5.36
2022,7,28,13,769.91,0.0,96.23,4.85
2022,7,28,14,667.76,0.0,96.19,4.43
2022,7,28,15,541.49,0.0,96.16,4.17
2022,7,28,16,429.71,0.0,96.13,4.26
2022,7,28,17,294.84,0.0,96.11,4.55
2022,7,28,18,144.63,0.0,96.15,4.69
2022,7,28,19,27.86,0.0,96.19,5.04
2022,7,28,20,0.0,0.0,96.24,5.82
2022,7,28,21,0.0,0.0,96.25,6.76
2022,7,28,22,0.0,0.0,96.25,7.07
2022,7,28,23,0.0,0.0,96.27,6.44
2022,7,29,0,0.0,0.0,96.28,5.33
2022,7,29,1,0.0,0.0,96.27,4.38
2022,7,29,2,0.0,0.0,96.23,3.58
2022,7,29,3,0.0,0.01,96.24,2.89
2022,7,29,4,0.0,0.01,96.23,3.06
2022,7,29,5,39.17,0.0,96.25,3.24
2022,7,29,6,137.3,0.0,96.28,2.71
2022,7,29,7,276.07,0.0,96.3,2.23
2022,7,29,8,391.63,0.03,96.3,1.96
2022,7,29,9,510.45,0.05,96.29,2.2
2022,7,29,10,650.41,0.08,96.28,2.53
2022,7,29,11,685.04,0.12,96.25,2.8
2022,7,29,12,649.85,0.16,96.22,3.11
2022,7,29,13,372.84,0.23,96.22,3.49
2022,7,29,14,342.88,0.31,96.23,3.8
2022,7,29,15,256.99,0.31,96.25,3.91
2022,7,29,16,169.12,0.28,96.25,4.24
2022,7,29,17,100.55,0.26,96.25,4.67
2022,7,29,18,43.09,0.23,96.28,4.72
2022,7,29,19,15.12,0.23,96.31,4.64
2022,7,29,20,0.0,0.24,96.36,4.3
2022,7,29,21,0.0,0.24,96.38,4.19
2022,7,29,22,0.0,0.13,96.38,4.42
2022,7,29,23,0.0,0.06,96.37,4.72
2022,7,30,0,0.0,0.01,96.35,4.97
2022,7,30,1,0.0,0.0,96.31,5.15
2022,7,30,2,0.0,0.0,96.29,5.39
2022,7,30,3,0.0,0.01,96.31,5.52
2022,7,30,4,0.0,0.02,96.34,5.37
2022,7,30,5,34.69,0.02,96.38,4.91
2022,7,30,6,144.97,0.0,96.43,4.6
2022,7,30,7,307.22,0.01,96.46,5.43
2022,7,30,8,483.73,0.04,96.48,6.3
2022,7,30,9,611.14,0.05,96.47,6.92
2022,7,30,10,659.65,0.04,96.45,7.46
2022,7,30,11,710.15,0.02,96.44,8.04
2022,7,30,12,671.73,0.02,96.43,8.49
2022,7,30,13,581.89,0.03,96.45,8.66
2022,7,30,14,587.41,0.04,96.48,8.5
2022,7,30,15,477.3,0.04,96.49,8.08
2022,7,30,16,320.61,0.02,96.5,7.42
2022,7,30,17,195.3,0.0,96.51,6.6
2022,7,30,18,89.35,0.0,96.52,5.62
2022,7,30,19,19.64,0.0,96.55,5.25
2022,7,30,20,0.0,0.0,96.6,5.31
2022,7,30,21,0.0,0.0,96.62,5.12
2022,7,30,22,0.0,0.0,96.65,4.55
2022,7,30,23,0.0,0.0,96.65,3.86
2022,7,31,0,0.0,0.0,96.65,3.3
2022,7,31,1,0.0,0.0,96.65,2.96
2022,7,31,2,0.0,0.0,96.64,2.97
2022,7,31,3,0.0,0.0,96.65,3.06
2022,7,31,4,0.0,0.0,96.65,2.99
2022,7,31,5,31.02,0.0,96.66,2.72
2022,7,31,6,106.86,0.0,96.67,1.91
2022,7,31,7,208.78,0.0,96.67,1.56
2022,7,31,8,323.85,0.0,96.67,2.7
2022,7,31,9,507.84,0.0,96.64,3.69
2022,7,31,10,565.4,0.0,96.61,4.33
2022,7,31,11,584.95,0.0,96.57,4.9
2022,7,31,12,567.09,0.0,96.51,5.42
2022,7,31,13,637.92,0.0,96.45,5.78
2022,7,31,14,605.73,0.0,96.41,6.0
2022,7,31,15,477.19,0.0,96.37,6.07
2022,7,31,16,361.43,0.0,96.34,5.9
2022,7,31,17,215.91,0.0,96.32,5.41
2022,7,31,18,99.52,0.0,96.31,4.51
2022,7,31,19,22.16,0.0,96.32,3.34
2022,7,31,20,0.0,0.0,96.34,2.57
2022,7,31,21,0.0,0.0,96.34,2.43
2022,7,31,22,0.0,0.0,96.33,2.86
2022,7,31,23,0.0,0.0,96.31,3.77
2022,8,1,0,0.0,0.0,96.29,5.06
2022,8,1,1,0.0,0.0,96.28,6.32
2022,8,1,2,0.0,0.0,96.29,7.25
2022,8,1,3,0.0,0.0,96.33,7.73
2022,8,1,4,0.0,0.0,96.37,7.73
2022,8,1,5,39.69,0.0,96.42,6.75
2022,8,1,6,162.63,0.01,96.45,5.7
2022,8,1,7,314.77,0.04,96.46,5.74
2022,8,1,8,484.88,0.05,96.45,5.73
2022,8,1,9,613.26,0.04,96.45,5.93
2022,8,1,10,694.56,0.05,96.44,6.08
2022,8,1,11,694.73,0.04,96.42,6.17
2022,8,1,12,569.55,0.04,96.41,6.03
2022,8,1,13,506.31,0.05,96.39,5.77
2022,8,1,14,404.72,0.05,96.38,5.43
2022,8,1,15,333.79,0.06,96.37,5.08
2022,8,1,16,258.02,0.06,96.38,4.75
2022,8,1,17,154.46,0.05,96.39,4.53
2022,8,1,18,72.3,0.06,96.4,4.23
2022,8,1,19,15.66,0.13,96.42,4.0
2022,8,1,20,0.0,0.16,96.45,3.78
2022,8,1,21,0.0,0.24,96.49,3.14
2022,8,1,22,0.0,0.29,96.52,2.16
2022,8,1,23,0.0,0.2,96.55,1.58
2022,8,2,0,0.0,0.08,96.57,2.2
2022,8,2,1,0.0,0.03,96.56,2.96
2022,8,2,2,0.0,0.0,96.53,3.51
2022,8,2,3,0.0,0.0,96.52,4.17
2022,8,2,4,0.0,0.0,96.54,4.2
2022,8,2,5,32.12,0.0,96.56,3.31
2022,8,2,6,144.65,0.0,96.59,2.18
2022,8,2,7,288.81,0.0,96.62,1.81
2022,8,2,8,452.26,0.0,96.64,1.12
2022,8,2,9,602.98,0.0,96.64,0.66
2022,8,2,10,706.62,0.0,96.62,1.41
2022,8,2,11,695.07,0.0,96.6,1.89
2022,8,2,12,695.13,0.0,96.56,2.07
2022,8,2,13,654.64,0.0,96.54,2.01
2022,8,2,14,662.12,0.0,96.52,1.85
2022,8,2,15,548.19,0.0,96.5,1.67
2022,8,2,16,405.91,0.0,96.47,1.6
2022,8,2,17,266.87,0.0,96.45,1.62
2022,8,2,18,124.9,0.0,96.44,1.76
2022,8,2,19,23.04,0.0,96.45,2.04
2022,8,2,20,0.0,0.0,96.47,2.03
2022,8,2,21,0.0,0.0,96.46,1.8
2022,8,2,22,0.0,0.0,96.47,1.41
2022,8,2,23,0.0,0.0,96.49,1.01
2022,8,3,0,0.0,0.0,96.51,1.01
2022,8,3,1,0.0,0.0,96.49,1.49
2022,8,3,2,0.0,0.0,96.48,1.99
2022,8,3,3,0.0,0.0,96.48,2.46
2022,8,3,4,0.0,0.0,96.48,2.96
2022,8,3,5,40.33,0.0,96.5,3.49
2022,8,3,6,175.35,0.0,96.53,3.16
2022,8,3,7,341.3,0.0,96.55,2.68
2022,8,3,8,508.79,0.0,96.56,3.75
2022,8,3,9,650.62,0.0,96.55,3.94
2022,8,3,10,760.52,0.0,96.54,4.07
2022,8,3,11,823.62,0.0,96.5,4.03
2022,8,3,12,857.65,0.0,96.47,3.83
2022,8,3,13,828.16,0.0,96.44,3.52
2022,8,3,14,750.63,0.0,96.42,3.19
2022,8,3,15,634.86,0.0,96.4,2.96
2022,8,3,16,488.17,0.0,96.38,2.87
2022,8,3,17,321.76,0.0,96.37,3.03
2022,8,3,18,154.3,0.0,96.36,3.66
2022,8,3,19,25.48,0.0,96.37,4.57
2022,8,3,20,0.0,0.0,96.38,4.99
2022,8,3,21,0.0,0.0,96.37,5.13
2022,8,3,22,0.0,0.0,96.37,5.34
2022,8,3,23,0.0,0.0,96.37,5.78
2022,8,4,0,0.0,0.0,96.38,6.28
2022,8,4,1,0.0,0.0,96.37,6.49
2022,8,4,2,0.0,0.0,96.37,6.26
2022,8,4,3,0.0,0.0,96.36,5.96
2022,8,4,4,0.0,0.0,96.36,5.85
2022,8,4,5,41.09,0.0,96.36,5.74
2022,8,4,6,182.28,0.0,96.37,4.43
2022,8,4,7,349.32,0.0,96.37,3.41
2022,8,4,8,514.6,0.0,96.37,4.72
2022,8,4,9,654.35,0.0,96.36,4.64
2022,8,4,10,759.66,0.0,96.35,4.08
2022,8,4,11,824.53,0.0,96.33,3.39
2022,8,4,12,844.47,0.0,96.29,2.8
2022,8,4,13,816.22,0.0,96.25,2.45
2022,8,4,14,735.27,0.0,96.21,2.36
2022,8,4,15,620.71,0.0,96.17,2.4
2022,8,4,16,472.34,0.0,96.14,2.46
2022,8,4,17,314.51,0.0,96.13,2.66
2022,8,4,18,147.55,0.0,96.13,3.47
2022,8,4,19,21.13,0.0,96.14,5.09
