-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  49.479   Longitude 11.1906 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 425.69 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,ALLSKY_SFC_SW_DWN,WD50M,T2M
2023,1,19,20,95.77,5.62,0.0,252.19,-2.0
2023,1,19,21,95.79,5.02,0.0,251.28,-2.1
2023,1,19,22,95.81,4.44,0.0,252.39,-2.13
2023,1,19,23,95.83,3.97,0.0,257.03,-2.18
2023,1,20,0,95.84,3.66,0.0,266.32,-2.35
2023,1,20,1,95.86,3.32,0.0,279.2,-2.31
2023,1,20,2,95.9,2.98,0.0,293.14,-2.18
2023,1,20,3,95.94,2.66,0.0,307.71,-2.14
2023,1,20,4,95.99,2.36,0.0,325.78,-2.13
2023,1,20,5,96.04,2.23,0.0,340.55,-2.1
2023,1,20,6,96.09,2.42,0.0,348.25,-2.15
2023,1,20,7,96.14,2.82,0.0,352.68,-2.23
2023,1,20,8,96.21,3.07,19.17,355.48,-1.97
2023,1,20,9,96.26,2.99,53.23,3.0,-0.93
2023,1,20,10,96.32,2.85,97.66,4.56,-0.06
2023,1,20,11,96.36,2.96,136.15,352.58,0.4
2023,1,20,12,96.38,3.62,149.3,342.93,0.61
2023,1,20,13,96.4,4.29,130.7,338.43,0.61
2023,1,20,14,96.44,4.48,113.47,335.67,0.46
2023,1,20,15,96.5,4.17,67.62,333.77,-0.37
2023,1,20,16,96.56,4.03,19.53,334.98,-2.29
2023,1,20,17,96.62,3.98,0.0,340.5,-2.83
2023,1,20,18,96.68,3.98,0.0,347.41,-2.95
2023,1,20,19,96.73,3.96,0.0,354.57,-3.29
2023,1,20,20,96.78,4.03,0.0,3.44,-3.73
2023,1,20,21,96.83,4.32,0.0,13.58,-3.85
2023,1,20,22,96.88,4.84,0.0,21.3,-3.98
2023,1,20,23,96.92,5.37,0.0,25.48,-4.2
2023,1,21,0,96.95,5.59,0.0,26.57,-4.38
2023,1,21,1,96.97,5.58,0.0,25.56,-4.27
2023,1,21,2,96.99,5.66,0.0,24.97,-3.92
2023,1,21,3,96.99,5.63,0.0,23.04,-3.74
2023,1,21,4,97.01,5.63,0.0,20.12,-3.52
2023,1,21,5,97.02,5.93,0.0,12.01,-3.35
2023,1,21,6,97.02,6.8,0.0,9.05,-3.16
2023,1,21,7,97.03,7.41,0.0,6.9,-3.06
2023,1,21,8,97.06,8.26,19.28,10.74,-2.85
2023,1,21,9,97.11,8.85,34.55,17.31,-2.47
2023,1,21,10,97.14,9.07,46.38,22.21,-2.16
2023,1,21,11,97.15,9.02,101.91,24.61,-1.87
2023,1,21,12,97.15,8.95,129.19,24.1,-1.6
2023,1,21,13,97.12,9.26,127.65,20.8,-1.27
2023,1,21,14,97.11,9.74,83.01,16.21,-1.1
2023,1,21,15,97.1,9.82,36.3,10.87,-1.3
2023,1,21,16,97.1,9.28,14.3,4.83,-1.75
2023,1,21,17,97.11,9.06,0.0,1.33,-1.89
2023,1,21,18,97.11,8.65,0.0,358.14,-1.75
2023,1,21,19,97.11,8.12,0.0,353.43,-1.7
2023,1,21,20,97.1,7.62,0.0,349.48,-1.72
2023,1,21,21,97.08,6.89,0.0,345.62,-1.85
2023,1,21,22,97.07,6.45,0.0,341.5,-2.1
2023,1,21,23,97.05,6.3,0.0,343.34,-2.56
2023,1,22,0,97.03,6.25,0.0,356.92,-2.94
2023,1,22,1,97.04,6.11,0.0,13.52,-3.15
2023,1,22,2,97.05,5.65,0.0,26.71,-3.39
2023,1,22,3,97.08,5.26,0.0,42.53,-3.63
2023,1,22,4,97.12,4.97,0.0,48.95,-3.91
2023,1,22,5,97.14,4.65,0.0,48.54,-4.01
2023,1,22,6,97.15,4.28,0.0,47.81,-4.17
2023,1,22,7,97.21,3.99,0.0,47.94,-4.41
2023,1,22,8,97.27,3.72,18.41,47.81,-4.24
2023,1,22,9,97.34,3.48,45.41,52.95,-2.43
2023,1,22,10,97.39,3.41,66.03,64.32,-0.68
2023,1,22,11,97.39,3.13,110.06,65.48,0.3
2023,1,22,12,97.38,2.89,101.62,56.78,0.36
2023,1,22,13,97.36,3.05,92.34,46.77,0.48
2023,1,22,14,97.38,3.31,61.34,40.5,0.57
2023,1,22,15,97.42,3.33,29.68,31.75,-0.05
2023,1,22,16,97.46,3.56,15.35,20.98,-1.06
2023,1,22,17,97.5,4.0,0.0,17.41,-1.3
2023,1,22,18,97.54,4.2,0.0,19.11,-1.35
2023,1,22,19,97.58,4.28,0.0,23.8,-1.47
2023,1,22,20,97.61,4.33,0.0,31.51,-1.64
2023,1,22,21,97.66,4.28,0.0,43.96,-2.18
2023,1,22,22,97.71,4.62,0.0,61.75,-2.55
2023,1,22,23,97.74,5.0,0.0,70.83,-3.25
2023,1,23,0,97.76,5.2,0.0,72.52,-4.19
2023,1,23,1,97.79,5.65,0.0,74.37,-4.67
2023,1,23,2,97.83,5.83,0.0,73.09,-4.57
2023,1,23,3,97.84,5.7,0.0,67.86,-4.33
2023,1,23,4,97.85,5.62,0.0,65.25,-4.14
2023,1,23,5,97.88,5.65,0.0,66.38,-3.95
2023,1,23,6,97.92,5.85,0.0,64.29,-3.76
2023,1,23,7,97.95,6.31,0.0,58.48,-3.52
2023,1,23,8,97.99,6.7,23.02,56.03,-2.63
2023,1,23,9,98.02,6.52,97.19,58.08,-1.05
2023,1,23,10,98.04,6.86,115.52,64.19,0.61
2023,1,23,11,98.05,7.7,158.57,71.42,1.82
2023,1,23,12,97.99,8.07,162.34,70.67,2.44
2023,1,23,13,97.92,8.29,172.55,66.09,2.66
2023,1,23,14,97.89,8.1,132.98,61.68,2.48
2023,1,23,15,97.88,8.25,74.71,59.5,1.76
2023,1,23,16,97.91,8.82,21.92,59.98,0.71
2023,1,23,17,97.95,9.14,0.0,61.94,0.16
2023,1,23,18,97.99,9.36,0.0,64.97,-0.22
2023,1,23,19,98.03,9.49,0.0,69.27,-0.24
2023,1,23,20,98.06,9.33,0.0,73.11,-0.34
2023,1,23,21,98.08,8.81,0.0,73.99,-0.53
2023,1,23,22,98.1,8.11,0.0,71.93,-0.92
2023,1,23,23,98.1,7.9,0.0,71.62,-1.27
2023,1,24,0,98.11,7.6,0.0,71.49,-1.18
2023,1,24,1,98.1,6.76,0.0,65.71,-0.98
2023,1,24,2,98.11,6.48,0.0,60.22,-0.7
2023,1,24,3,98.13,6.5,0.0,57.36,-0.49
2023,1,24,4,98.14,6.56,0.0,57.84,-0.4
2023,1,24,5,98.15,6.55,0.0,58.72,-0.42
2023,1,24,6,98.16,6.52,0.0,59.72,-0.49
2023,1,24,7,98.2,6.55,0.0,61.57,-0.54
2023,1,24,8,98.24,6.24,27.05,63.53,-0.17
2023,1,24,9,98.26,5.96,48.51,69.69,0.68
2023,1,24,10,98.28,6.69,74.29,79.03,1.42
2023,1,24,11,98.29,6.59,85.57,81.34,1.9
2023,1,24,12,98.28,6.23,86.4,79.66,2.23
2023,1,24,13,98.25,6.05,74.89,77.24,2.35
2023,1,24,14,98.23,5.86,46.3,74.7,2.16
2023,1,24,15,98.24,5.41,39.4,70.44,1.56
2023,1,24,16,98.25,5.53,27.31,67.6,-0.02
2023,1,24,17,98.27,5.88,0.0,68.14,-0.84
2023,1,24,18,98.31,6.01,0.0,68.1,-0.78
2023,1,24,19,98.34,5.98,0.0,66.42,-0.57
2023,1,24,20,98.37,5.79,0.0,67.38,-0.6
2023,1,24,21,98.38,5.61,0.0,72.75,-0.74
2023,1,24,22,98.37,5.45,0.0,79.27,-0.97
2023,1,24,23,98.34,5.62,0.0,88.73,-1.28
2023,1,25,0,98.28,5.31,0.0,94.05,-1.78
2023,1,25,1,98.24,5.01,0.0,96.17,-2.13
2023,1,25,2,98.2,4.8,0.0,94.29,-2.05
2023,1,25,3,98.18,4.67,0.0,88.56,-1.81
2023,1,25,4,98.16,4.59,0.0,83.26,-1.81
2023,1,25,5,98.13,4.61,0.0,83.57,-2.02
2023,1,25,6,98.12,4.64,0.0,89.61,-2.2
2023,1,25,7,98.12,4.56,0.0,97.19,-2.33
2023,1,25,8,98.1,3.99,31.1,105.56,-1.81
2023,1,25,9,98.05,3.44,60.35,116.27,-0.81
2023,1,25,10,98.02,2.67,39.12,115.29,-0.38
2023,1,25,11,97.98,2.17,72.49,101.43,-0.0
2023,1,25,12,97.9,2.06,61.84,88.7,0.28
2023,1,25,13,97.79,2.04,53.41,88.46,0.4
2023,1,25,14,97.7,2.09,38.02,94.71,0.33
2023,1,25,15,97.63,2.08,22.75,105.92,-0.0
2023,1,25,16,97.56,2.02,36.39,123.51,-0.89
2023,1,25,17,97.5,2.12,0.0,136.35,-1.38
2023,1,25,18,97.46,1.86,0.0,146.31,-1.4
2023,1,25,19,97.42,1.35,0.0,157.58,-1.29
2023,1,25,20,97.37,0.8,0.0,173.84,-1.26
2023,1,25,21,97.33,0.49,0.0,211.91,-1.27
2023,1,25,22,97.26,0.45,0.0,247.46,-1.32
2023,1,25,23,97.2,0.36,0.0,241.78,-1.37
2023,1,26,0,97.12,0.28,0.0,229.57,-1.45
2023,1,26,1,97.05,0.18,0.0,223.26,-1.51
2023,1,26,2,96.99,0.16,0.0,278.53,-1.59
2023,1,26,3,96.94,0.53,0.0,318.01,-1.7
2023,1,26,4,96.92,1.06,0.0,324.9,-1.86
2023,1,26,5,96.91,1.37,0.0,332.85,-1.99
2023,1,26,6,96.91,1.37,0.0,345.81,-2.13
2023,1,26,7,96.91,1.23,0.0,1.09,-2.28
2023,1,26,8,96.92,1.01,27.69,6.19,-1.95
2023,1,26,9,96.92,0.86,44.73,334.6,-1.14
2023,1,26,10,96.94,1.39,65.6,317.27,-0.74
2023,1,26,11,96.91,1.86,66.49,318.23,-0.51
2023,1,26,12,96.85,2.18,127.41,325.23,-0.32
2023,1,26,13,96.8,2.32,67.74,334.9,-0.13
2023,1,26,14,96.76,2.31,45.16,344.32,-0.09
2023,1,26,15,96.76,2.26,28.95,348.85,-0.49
2023,1,26,16,96.77,2.59,21.81,338.55,-1.63
2023,1,26,17,96.78,3.44,0.0,332.97,-2.32
2023,1,26,18,96.79,4.16,0.0,334.16,-2.56
2023,1,26,19,96.8,4.41,0.0,336.93,-2.84
2023,1,26,20,96.8,4.37,0.0,340.14,-3.17
2023,1,26,21,96.79,4.15,0.0,343.92,-3.49
2023,1,26,22,96.78,3.87,0.0,351.53,-3.59
2023,1,26,23,96.77,3.56,0.0,358.36,-3.62
2023,1,27,0,96.75,3.4,0.0,1.84,-3.78
2023,1,27,1,96.74,3.42,0.0,4.33,-3.92
2023,1,27,2,96.73,3.44,0.0,7.04,-4.03
2023,1,27,3,96.72,3.45,0.0,9.91,-4.13
2023,1,27,4,96.72,3.56,0.0,14.1,-4.17
2023,1,27,5,96.73,3.75,0.0,17.34,-4.2
2023,1,27,6,96.75,3.99,0.0,19.57,-4.28
2023,1,27,7,96.79,4.2,0.0,24.18,-4.52
2023,1,27,8,96.83,4.14,26.45,29.76,-3.97
2023,1,27,9,96.87,3.72,49.26,39.37,-2.61
2023,1,27,10,96.9,3.55,105.54,45.09,-1.46
2023,1,27,11,96.92,3.77,133.34,38.34,-0.77
2023,1,27,12,96.91,4.32,137.01,34.32,-0.45
2023,1,27,13,96.9,4.83,153.7,34.33,-0.3
2023,1,27,14,96.9,5.21,114.31,35.72,-0.24
2023,1,27,15,96.91,5.21,51.85,35.79,-0.44
2023,1,27,16,96.94,4.83,19.95,29.34,-1.35
2023,1,27,17,96.97,5.35,0.0,21.88,-2.14
2023,1,27,18,97.0,5.98,0.0,19.69,-2.56
2023,1,27,19,97.04,6.46,0.0,21.51,-2.85
2023,1,27,20,97.08,6.46,0.0,26.41,-3.02
2023,1,27,21,97.11,6.14,0.0,32.21,-3.37
2023,1,27,22,97.13,5.82,0.0,37.64,-3.6
2023,1,27,23,97.14,5.89,0.0,45.64,-3.75
2023,1,28,0,97.13,5.96,0.0,50.0,-3.99
2023,1,28,1,97.12,5.93,0.0,46.01,-4.2
2023,1,28,2,97.12,6.05,0.0,39.5,-4.35
2023,1,28,3,97.12,6.21,0.0,36.35,-4.31
2023,1,28,4,97.14,6.35,0.0,36.9,-4.16
2023,1,28,5,97.17,6.36,0.0,40.17,-4.1
2023,1,28,6,97.22,6.1,0.0,42.09,-4.13
2023,1,28,7,97.26,5.95,0.0,43.94,-4.37
2023,1,28,8,97.31,5.58,27.74,43.19,-3.39
2023,1,28,9,97.33,4.86,57.41,42.72,-1.25
2023,1,28,10,97.36,5.2,92.27,47.31,0.18
2023,1,28,11,97.39,4.78,124.09,42.95,0.8
2023,1,28,12,97.39,4.55,124.21,34.43,0.97
2023,1,28,13,97.37,4.46,96.79,28.23,0.95
2023,1,28,14,97.37,4.39,87.73,24.06,0.69
2023,1,28,15,97.4,4.41,53.79,19.65,-0.12
2023,1,28,16,97.44,4.83,38.08,16.53,-2.45
2023,1,28,17,97.47,5.22,0.0,20.58,-3.92
2023,1,28,18,97.51,5.01,0.0,27.36,-4.59
2023,1,28,19,97.55,4.68,0.0,32.87,-5.45
2023,1,28,20,97.58,4.52,0.0,37.13,-6.21
2023,1,28,21,97.63,4.56,0.0,37.91,-6.79
2023,1,28,22,97.65,4.49,0.0,39.98,-7.19
2023,1,28,23,97.68,4.24,0.0,44.78,-7.43
2023,1,29,0,97.66,3.38,0.0,57.85,-7.5
2023,1,29,1,97.64,2.64,0.0,72.26,-7.68
2023,1,29,2,97.62,1.97,0.0,83.38,-7.53
2023,1,29,3,97.6,1.17,0.0,107.47,-7.23
2023,1,29,4,97.6,0.48,0.0,155.1,-6.99
2023,1,29,5,97.58,0.75,0.0,231.34,-7.21
2023,1,29,6,97.59,1.25,0.0,269.64,-7.43
2023,1,29,7,97.62,1.93,0.0,294.17,-7.83
2023,1,29,8,97.63,2.35,32.25,298.78,-7.29
2023,1,29,9,97.6,2.15,69.56,284.29,-5.35
2023,1,29,10,97.59,2.47,141.87,288.61,-4.07
2023,1,29,11,97.59,2.31,187.02,282.3,-3.31
2023,1,29,12,97.52,2.47,208.19,260.18,-2.71
2023,1,29,13,97.43,3.13,222.59,253.64,-2.17
2023,1,29,14,97.37,3.62,174.92,257.79,-1.8
2023,1,29,15,97.36,3.94,109.01,263.97,-2.03
2023,1,29,16,97.34,4.2,31.78,263.06,-3.53
2023,1,29,17,97.32,4.56,0.0,259.34,-4.48
2023,1,29,18,97.31,4.98,0.0,256.2,-4.69
2023,1,29,19,97.3,5.62,0.0,254.28,-4.89
2023,1,29,20,97.28,6.36,0.0,251.61,-5.37
2023,1,29,21,97.23,7.22,0.0,247.6,-5.69
2023,1,29,22,97.17,7.69,0.0,243.38,-5.74
2023,1,29,23,97.1,8.03,0.0,241.14,-5.89
2023,1,30,0,97.02,8.22,0.0,241.19,-5.81
2023,1,30,1,96.95,8.35,0.0,246.22,-5.65
2023,1,30,2,96.9,8.57,0.0,252.82,-5.56
2023,1,30,3,96.84,9.2,0.0,255.34,-4.87
2023,1,30,4,96.76,9.19,0.0,249.18,-4.57
2023,1,30,5,96.69,10.13,0.0,249.12,-4.24
2023,1,30,6,96.62,10.49,0.0,247.58,-3.85
2023,1,30,7,96.57,10.96,0.0,246.61,-3.52
2023,1,30,8,96.52,11.47,34.11,245.53,-2.78
2023,1,30,9,96.46,12.21,33.2,247.5,-1.76
2023,1,30,10,96.44,13.71,60.41,255.88,-0.66
2023,1,30,11,96.44,14.47,84.38,263.93,0.16
2023,1,30,12,96.42,14.26,72.95,268.59,0.41
2023,1,30,13,96.41,13.46,55.59,270.4,0.57
2023,1,30,14,96.43,12.85,61.01,268.89,0.74
2023,1,30,15,96.46,13.39,39.59,268.03,0.8
2023,1,30,16,96.5,13.65,37.01,267.97,0.62
2023,1,30,17,96.55,13.53,0.0,271.16,0.59
2023,1,30,18,96.6,12.94,0.0,276.0,0.66
2023,1,30,19,96.66,12.63,0.0,280.62,0.74
2023,1,30,20,96.73,12.73,0.0,284.46,0.8
2023,1,30,21,96.79,12.07,0.0,284.81,0.61
2023,1,30,22,96.85,12.24,0.0,285.51,0.57
2023,1,30,23,96.91,11.84,0.0,285.7,0.54
2023,1,31,0,96.95,11.75,0.0,285.78,0.52
2023,1,31,1,96.98,11.77,0.0,287.15,0.53
2023,1,31,2,97.02,11.55,0.0,288.45,0.38
2023,1,31,3,97.04,11.39,0.0,289.34,0.21
2023,1,31,4,97.08,11.02,0.0,289.89,0.1
2023,1,31,5,97.11,10.42,0.0,288.45,-0.02
2023,1,31,6,97.14,9.89,0.0,286.0,-0.02
2023,1,31,7,97.16,8.76,0.0,279.65,-0.23
2023,1,31,8,97.18,8.38,34.97,272.78,-0.04
2023,1,31,9,97.2,8.69,77.3,268.87,0.67
2023,1,31,10,97.21,9.87,122.13,267.1,1.43
2023,1,31,11,97.2,10.69,189.27,264.04,2.09
2023,1,31,12,97.14,11.29,151.25,260.92,2.44
2023,1,31,13,97.07,11.96,69.86,260.18,2.32
2023,1,31,14,97.01,12.13,48.28,260.06,1.84
2023,1,31,15,96.96,12.03,47.01,258.76,1.3
2023,1,31,16,96.92,12.42,32.34,256.91,0.88
2023,1,31,17,96.9,12.88,0.0,256.14,0.73
2023,1,31,18,96.89,13.35,0.0,257.53,0.76
2023,1,31,19,96.87,13.57,0.0,260.19,0.73
2023,1,31,20,96.88,13.36,0.0,264.3,0.65
2023,1,31,21,96.91,12.42,0.0,267.08,0.66
2023,1,31,22,96.91,11.0,0.0,266.5,0.71
2023,1,31,23,96.89,10.73,0.0,267.04,0.76
2023,2,1,0,96.89,10.58,0.0,267.12,0.8
2023,2,1,1,96.87,10.4,0.0,267.25,0.9
2023,2,1,2,96.85,10.32,0.0,266.44,0.97
2023,2,1,3,96.81,10.04,0.0,265.54,0.93
2023,2,1,4,96.78,10.05,0.0,263.62,0.93
2023,2,1,5,96.73,10.61,0.0,263.45,1.04
2023,2,1,6,96.68,11.39,0.0,265.51,1.22
2023,2,1,7,96.65,11.95,0.0,267.34,1.39
2023,2,1,8,96.68,12.87,38.86,269.69,1.65
2023,2,1,9,96.7,13.41,83.09,269.87,2.19
2023,2,1,10,96.71,13.31,119.2,268.42,2.77
2023,2,1,11,96.73,13.53,154.72,268.84,3.33
2023,2,1,12,96.72,13.79,141.85,271.36,3.8
2023,2,1,13,96.72,13.87,106.21,272.45,3.93
2023,2,1,14,96.7,13.95,71.82,270.32,3.55
2023,2,1,15,96.68,14.1,52.71,267.33,2.89
2023,2,1,16,96.66,14.18,28.22,264.25,2.22
2023,2,1,17,96.63,14.69,0.0,262.57,1.82
2023,2,1,18,96.6,15.65,0.0,262.92,1.78
2023,2,1,19,96.59,16.28,0.0,265.49,1.82
2023,2,1,20,96.6,16.13,0.0,269.08,1.83
2023,2,1,21,96.62,15.53,0.0,272.16,1.74
2023,2,1,22,96.63,14.34,0.0,272.62,1.46
2023,2,1,23,96.65,13.48,0.0,272.79,1.22
2023,2,2,0,96.67,12.83,0.0,272.48,1.05
2023,2,2,1,96.7,12.26,0.0,274.57,0.69
2023,2,2,2,96.7,11.88,0.0,276.87,0.58
2023,2,2,3,96.7,10.72,0.0,277.16,0.49
2023,2,2,4,96.72,10.09,0.0,278.41,0.51
2023,2,2,5,96.76,9.71,0.0,277.49,0.49
2023,2,2,6,96.79,9.47,0.0,275.54,0.51
2023,2,2,7,96.81,9.24,0.0,275.29,0.58
2023,2,2,8,96.85,8.99,23.45,275.88,0.62
2023,2,2,9,96.88,8.78,29.0,276.59,0.68
2023,2,2,10,96.92,8.77,46.67,277.11,0.73
2023,2,2,11,96.95,8.94,126.18,278.34,0.82
2023,2,2,12,96.98,8.95,84.64,281.12,0.96
2023,2,2,13,97.01,8.76,88.91,282.78,1.24
2023,2,2,14,97.07,8.43,76.3,282.63,1.47
2023,2,2,15,97.11,8.56,50.88,281.27,1.44
2023,2,2,16,97.16,8.72,27.9,281.68,1.4
2023,2,2,17,97.24,8.62,0.0,282.73,1.35
2023,2,2,18,97.31,8.38,0.0,280.86,1.31
2023,2,2,19,97.35,8.26,0.0,276.24,1.26
2023,2,2,20,97.38,8.38,0.0,272.19,1.2
2023,2,2,21,97.4,8.52,0.0,268.42,1.15
2023,2,2,22,97.42,8.78,0.0,265.56,1.19
2023,2,2,23,97.43,9.05,0.0,262.86,1.26
2023,2,3,0,97.41,9.66,0.0,260.88,1.53
2023,2,3,1,97.39,10.17,0.0,262.05,1.88
2023,2,3,2,97.38,10.71,0.0,263.8,2.24
2023,2,3,3,97.33,10.03,0.0,258.09,2.33
2023,2,3,4,97.35,12.19,0.0,263.93,2.58
2023,2,3,5,97.35,12.52,0.0,266.57,2.7
2023,2,3,6,97.3,12.8,0.0,263.62,2.77
2023,2,3,7,97.3,12.65,0.0,262.05,2.81
2023,2,3,8,97.26,13.0,21.68,259.02,2.85
2023,2,3,9,97.21,12.65,38.61,256.79,2.94
2023,2,3,10,97.18,13.65,57.66,258.72,3.26
2023,2,3,11,97.14,15.5,113.26,262.0,3.76
2023,2,3,12,97.06,15.78,68.38,263.32,3.98
2023,2,3,13,97.0,15.87,75.13,265.79,4.02
2023,2,3,14,96.99,15.56,69.41,270.66,4.08
2023,2,3,15,97.0,14.9,42.57,276.05,4.02
2023,2,3,16,97.03,13.98,21.27,279.0,3.93
2023,2,3,17,97.05,13.13,0.0,279.94,4.05
2023,2,3,18,97.06,12.73,0.0,281.37,4.33
2023,2,3,19,97.08,12.83,0.0,285.26,4.49
2023,2,3,20,97.1,13.19,0.0,291.22,4.52
2023,2,3,21,97.14,13.54,0.0,297.7,4.45
2023,2,3,22,97.18,14.15,0.0,301.61,4.04
2023,2,3,23,97.22,13.95,0.0,302.3,3.53
2023,2,4,0,97.28,13.71,0.0,303.02,3.12
2023,2,4,1,97.34,13.55,0.0,304.84,2.82
2023,2,4,2,97.4,13.39,0.0,307.89,2.58
2023,2,4,3,97.48,12.86,0.0,312.22,2.4
2023,2,4,4,97.57,11.96,0.0,321.5,2.43
2023,2,4,5,97.69,10.42,0.0,334.89,2.05
2023,2,4,6,97.81,8.86,0.0,348.3,0.96
2023,2,4,7,97.92,7.88,0.0,0.17,-0.51
2023,2,4,8,98.04,6.63,47.48,9.36,-0.14
2023,2,4,9,98.11,6.06,102.16,16.56,0.92
2023,2,4,10,98.19,5.72,197.67,21.06,1.8
2023,2,4,11,98.23,5.16,243.37,24.2,2.7
2023,2,4,12,98.25,4.61,223.86,21.39,3.32
2023,2,4,13,98.27,4.4,226.26,12.63,3.51
2023,2,4,14,98.29,4.56,175.0,4.42,3.25
2023,2,4,15,98.32,4.82,128.1,1.86,2.44
2023,2,4,16,98.37,5.28,48.88,4.83,-0.4
2023,2,4,17,98.42,5.49,0.0,10.65,-2.7
2023,2,4,18,98.44,5.17,0.0,15.7,-3.25
2023,2,4,19,98.45,4.74,0.0,20.43,-3.6
2023,2,4,20,98.47,4.5,0.0,27.63,-3.77
2023,2,4,21,98.49,4.26,0.0,35.15,-3.87
2023,2,4,22,98.51,3.97,0.0,42.77,-3.92
2023,2,4,23,98.53,3.59,0.0,50.91,-3.95
2023,2,5,0,98.53,3.07,0.0,59.26,-3.88
2023,2,5,1,98.53,2.39,0.0,70.14,-3.68
2023,2,5,2,98.51,1.73,0.0,92.07,-3.44
2023,2,5,3,98.48,1.5,0.0,131.83,-3.41
2023,2,5,4,98.45,1.88,0.0,163.07,-3.67
2023,2,5,5,98.42,2.26,0.0,178.61,-3.9
2023,2,5,6,98.41,2.31,0.0,185.25,-3.94
2023,2,5,7,98.4,2.32,0.0,178.26,-3.91
2023,2,5,8,98.38,2.52,36.88,163.81,-2.52
2023,2,5,9,98.34,2.55,113.45,163.84,-0.64
2023,2,5,10,98.29,2.37,167.8,170.32,1.12
2023,2,5,11,98.24,2.23,194.57,168.69,2.23
2023,2,5,12,98.17,2.29,159.8,162.49,2.92
2023,2,5,13,98.12,2.48,123.74,150.52,2.87
2023,2,5,14,98.1,2.67,101.9,136.42,2.43
2023,2,5,15,98.11,3.16,58.02,117.39,1.58
2023,2,5,16,98.14,4.44,26.11,101.57,0.01
2023,2,5,17,98.18,5.9,0.0,98.3,-1.17
2023,2,5,18,98.22,6.59,0.0,100.79,-2.13
2023,2,5,19,98.25,6.34,0.0,102.39,-3.15
2023,2,5,20,98.31,5.52,0.0,97.16,-3.63
2023,2,5,21,98.4,4.84,0.0,84.72,-3.84
2023,2,5,22,98.47,4.71,0.0,79.4,-3.95
2023,2,5,23,98.48,4.41,0.0,79.39,-4.06
2023,2,6,0,98.51,4.24,0.0,78.86,-4.09
2023,2,6,1,98.52,3.56,0.0,79.77,-4.18
2023,2,6,2,98.52,2.84,0.0,81.62,-4.23
2023,2,6,3,98.53,2.14,0.0,65.12,-4.13
2023,2,6,4,98.57,1.96,0.0,50.66,-3.97
2023,2,6,5,98.56,1.57,0.0,40.76,-3.65
2023,2,6,6,98.54,1.25,0.0,11.87,-3.42
2023,2,6,7,98.54,1.86,0.0,356.14,-3.27
2023,2,6,8,98.54,2.61,37.12,354.34,-2.2
2023,2,6,9,98.54,3.49,90.74,2.18,-0.74
2023,2,6,10,98.52,3.46,141.45,5.57,0.17
2023,2,6,11,98.46,3.41,183.63,0.52,0.9
2023,2,6,12,98.4,4.0,178.61,355.52,1.39
2023,2,6,13,98.34,4.53,122.29,357.43,1.25
2023,2,6,14,98.3,5.01,87.15,2.86,0.97
2023,2,6,15,98.27,4.86,52.18,9.54,0.58
2023,2,6,16,98.29,5.29,20.27,20.95,-0.42
2023,2,6,17,98.29,6.01,0.0,37.5,-1.02
2023,2,6,18,98.31,6.32,0.0,55.43,-1.07
2023,2,6,19,98.37,6.87,0.0,71.85,-1.3
2023,2,6,20,98.44,6.96,0.0,82.97,-2.23
2023,2,6,21,98.5,6.99,0.0,89.23,-3.2
2023,2,6,22,98.51,6.53,0.0,94.25,-3.89
2023,2,6,23,98.51,6.31,0.0,88.15,-4.47
2023,2,7,0,98.59,7.1,0.0,78.9,-4.92
2023,2,7,1,98.62,7.09,0.0,83.16,-5.62
2023,2,7,2,98.63,6.88,0.0,89.41,-6.16
2023,2,7,3,98.64,6.52,0.0,93.64,-6.67
2023,2,7,4,98.63,6.44,0.0,101.19,-7.12
2023,2,7,5,98.62,6.25,0.0,107.08,-7.67
2023,2,7,6,98.63,6.29,0.0,106.09,-8.25
2023,2,7,7,98.66,6.42,0.0,104.02,-8.56
2023,2,7,8,98.68,5.78,76.09,104.17,-7.42
2023,2,7,9,98.68,5.03,202.94,102.91,-5.51
2023,2,7,10,98.67,5.48,335.07,103.18,-2.89
2023,2,7,11,98.65,5.35,392.51,100.6,-0.95
2023,2,7,12,98.61,5.21,446.77,98.46,0.44
2023,2,7,13,98.58,5.02,420.62,94.73,1.19
2023,2,7,14,98.58,4.88,334.63,89.45,1.43
2023,2,7,15,98.59,4.56,210.81,82.42,0.9
2023,2,7,16,98.61,4.49,84.46,74.47,-1.2
2023,2,7,17,98.62,5.16,0.0,74.01,-2.81
2023,2,7,18,98.64,5.85,0.0,79.62,-3.2
2023,2,7,19,98.66,6.37,0.0,87.68,-4.02
2023,2,7,20,98.66,6.74,0.0,95.79,-4.86
2023,2,7,21,98.65,6.93,0.0,101.51,-5.63
